dataset,track_id,file_or_stem,audio_path,ref_beats_path,has_ref_beats,num_ref_beats,num_est_beats,beat_fmeasure,status,note
gtzan_genre,country.00055,country.00055,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00055.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00055.beats,true,66,25,0.21978,ok,
gtzan_genre,hiphop.00026,hiphop.00026,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00026.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00026.beats,true,52,25,0.12987,ok,
gtzan_genre,pop.00039,pop.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00039.beats,true,41,25,0.272727,ok,
gtzan_genre,hiphop.00054,hiphop.00054,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00054.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00054.beats,true,56,27,0.26506,ok,
gtzan_genre,metal.00007,metal.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00007.beats,true,76,31,0.205607,ok,
gtzan_genre,disco.00047,disco.00047,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00047.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00047.beats,true,26,27,0.113208,ok,
gtzan_genre,country.00053,country.00053,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00053.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00053.beats,true,90,28,0.254237,ok,
gtzan_genre,pop.00051,pop.00051,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00051.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00051.beats,true,57,28,0.447059,ok,
gtzan_genre,hiphop.00049,hiphop.00049,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00049.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00049.beats,true,51,26,0.311688,ok,
gtzan_genre,country.00016,country.00016,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00016.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00016.beats,true,105,27,0.227273,ok,
gtzan_genre,disco.00048,disco.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00048.beats,true,51,27,0.282051,ok,
gtzan_genre,disco.00026,disco.00026,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00026.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00026.beats,true,60,28,0.159091,ok,
gtzan_genre,country.00007,country.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00007.beats,true,26,26,0.076923,ok,
gtzan_genre,rock.00076,rock.00076,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00076.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00076.beats,true,48,25,0.219178,ok,
gtzan_genre,pop.00098,pop.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00098.beats,true,57,32,0.494382,ok,
gtzan_genre,rock.00019,rock.00019,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00019.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00019.beats,true,60,25,0.164706,ok,
gtzan_genre,disco.00005,disco.00005,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00005.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00005.beats,true,53,26,0.658228,ok,
gtzan_genre,blues.00053,blues.00053,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00053.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00053.beats,true,51,28,0.253165,ok,
gtzan_genre,blues.00077,blues.00077,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00077.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00077.beats,true,74,27,0.257426,ok,
gtzan_genre,hiphop.00023,hiphop.00023,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00023.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00023.beats,true,48,27,0.24,ok,
gtzan_genre,country.00079,country.00079,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00079.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00079.beats,true,42,28,0.314286,ok,
gtzan_genre,classical.00085,classical.00085,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00085.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00085.beats,true,54,28,0.560976,ok,
gtzan_genre,pop.00094,pop.00094,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00094.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00094.beats,true,38,28,0.181818,ok,
gtzan_genre,country.00034,country.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00034.beats,true,137,32,0.378698,ok,
gtzan_genre,jazz.00046,jazz.00046,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00046.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00046.beats,true,108,26,0.268657,ok,
gtzan_genre,classical.00007,classical.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00007.beats,true,54,27,0.345679,ok,
gtzan_genre,reggae.00007,reggae.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00007.beats,true,74,26,0.24,ok,
gtzan_genre,country.00021,country.00021,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00021.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00021.beats,true,53,27,0.55,ok,
gtzan_genre,metal.00009,metal.00009,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00009.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00009.beats,true,57,31,0.204545,ok,
gtzan_genre,metal.00002,metal.00002,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00002.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00002.beats,true,56,27,0.337349,ok,
gtzan_genre,rock.00048,rock.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00048.beats,true,66,28,0.276596,ok,
gtzan_genre,hiphop.00007,hiphop.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00007.beats,true,60,26,0.186047,ok,
gtzan_genre,pop.00010,pop.00010,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00010.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00010.beats,true,54,25,0.202532,ok,
gtzan_genre,metal.00039,metal.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00039.beats,true,30,28,0.310345,ok,
gtzan_genre,country.00006,country.00006,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00006.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00006.beats,true,57,27,0.309524,ok,
gtzan_genre,hiphop.00062,hiphop.00062,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00062.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00062.beats,true,46,26,0.277778,ok,
gtzan_genre,blues.00028,blues.00028,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00028.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00028.beats,true,52,28,0.2,ok,
gtzan_genre,reggae.00066,reggae.00066,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00066.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00066.beats,true,40,26,0.30303,ok,
gtzan_genre,jazz.00079,jazz.00079,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00079.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00079.beats,true,54,31,0.658824,ok,
gtzan_genre,pop.00001,pop.00001,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00001.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00001.beats,true,52,28,0.325,ok,
gtzan_genre,pop.00002,pop.00002,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00002.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00002.beats,true,63,27,0.311111,ok,
gtzan_genre,hiphop.00041,hiphop.00041,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00041.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00041.beats,true,46,28,0.216216,ok,
gtzan_genre,jazz.00051,jazz.00051,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00051.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00051.beats,true,48,25,0.164384,ok,
gtzan_genre,country.00067,country.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00067.beats,true,32,29,0.229508,ok,
gtzan_genre,reggae.00016,reggae.00016,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00016.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00016.beats,true,70,28,0.285714,ok,
gtzan_genre,disco.00077,disco.00077,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00077.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00077.beats,true,57,28,0.282353,ok,
gtzan_genre,metal.00053,metal.00053,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00053.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00053.beats,true,124,27,0.238411,ok,
gtzan_genre,hiphop.00033,hiphop.00033,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00033.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00033.beats,true,49,29,0.230769,ok,
gtzan_genre,country.00022,country.00022,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00022.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00022.beats,true,31,25,0.142857,ok,
gtzan_genre,jazz.00000,jazz.00000,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00000.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00000.beats,true,63,28,0.21978,ok,
gtzan_genre,hiphop.00059,hiphop.00059,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00059.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00059.beats,true,46,25,0.253521,ok,
gtzan_genre,jazz.00085,jazz.00085,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00085.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00085.beats,true,79,28,0.280374,ok,
gtzan_genre,jazz.00031,jazz.00031,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00031.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00031.beats,true,150,31,0.276243,ok,
gtzan_genre,hiphop.00003,hiphop.00003,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00003.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00003.beats,true,47,26,0.191781,ok,
gtzan_genre,metal.00041,metal.00041,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00041.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00041.beats,true,59,26,0.164706,ok,
gtzan_genre,blues.00008,blues.00008,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00008.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00008.beats,true,85,29,0.315789,ok,
gtzan_genre,reggae.00077,reggae.00077,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00077.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00077.beats,true,74,26,0.22,ok,
gtzan_genre,pop.00060,pop.00060,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00060.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00060.beats,true,49,25,0.162162,ok,
gtzan_genre,pop.00067,pop.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00067.beats,true,57,27,0.333333,ok,
gtzan_genre,country.00002,country.00002,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00002.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00002.beats,true,83,29,0.517857,ok,
gtzan_genre,blues.00086,blues.00086,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00086.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00086.beats,true,62,28,0.288889,ok,
gtzan_genre,blues.00067,blues.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00067.beats,true,81,28,0.513761,ok,
gtzan_genre,blues.00089,blues.00089,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00089.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00089.beats,true,54,28,0.195122,ok,
gtzan_genre,reggae.00026,reggae.00026,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00026.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00026.beats,true,68,30,0.346939,ok,
gtzan_genre,classical.00070,classical.00070,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00070.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00070.beats,true,80,30,0.436364,ok,
gtzan_genre,classical.00059,classical.00059,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00059.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00059.beats,true,58,29,0.321839,ok,
gtzan_genre,pop.00012,pop.00012,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00012.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00012.beats,true,49,26,0.186667,ok,
gtzan_genre,metal.00013,metal.00013,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00013.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00013.beats,true,69,33,0.215686,ok,
gtzan_genre,blues.00038,blues.00038,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00038.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00038.beats,true,43,27,0.114286,ok,
gtzan_genre,reggae.00011,reggae.00011,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00011.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00011.beats,true,63,29,0.326087,ok,
gtzan_genre,jazz.00009,jazz.00009,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00009.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00009.beats,true,28,29,0.175439,ok,
gtzan_genre,metal.00042,metal.00042,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00042.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00042.beats,true,65,27,0.217391,ok,
gtzan_genre,pop.00079,pop.00079,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00079.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00079.beats,true,56,26,0.341463,ok,
gtzan_genre,pop.00096,pop.00096,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00096.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00096.beats,true,46,29,0.4,ok,
gtzan_genre,disco.00051,disco.00051,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00051.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00051.beats,true,54,25,0.303797,ok,
gtzan_genre,jazz.00094,jazz.00094,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00094.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00094.beats,true,61,29,0.244444,ok,
gtzan_genre,hiphop.00085,hiphop.00085,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00085.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00085.beats,true,55,27,0.02439,ok,
gtzan_genre,hiphop.00092,hiphop.00092,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00092.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00092.beats,true,57,29,0.325581,ok,
gtzan_genre,rock.00061,rock.00061,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00061.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00061.beats,true,61,25,0.209302,ok,
gtzan_genre,reggae.00098,reggae.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00098.beats,true,120,27,0.244898,ok,
gtzan_genre,metal.00080,metal.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00080.beats,true,57,30,0.482759,ok,
gtzan_genre,disco.00006,disco.00006,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00006.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00006.beats,true,62,27,0.269663,ok,
gtzan_genre,disco.00036,disco.00036,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00036.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00036.beats,true,68,29,0.371134,ok,
gtzan_genre,hiphop.00012,hiphop.00012,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00012.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00012.beats,true,50,25,0.213333,ok,
gtzan_genre,metal.00036,metal.00036,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00036.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00036.beats,true,71,26,0.268041,ok,
gtzan_genre,blues.00072,blues.00072,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00072.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00072.beats,true,35,25,0.133333,ok,
gtzan_genre,jazz.00035,jazz.00035,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00035.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00035.beats,true,35,31,0.121212,ok,
gtzan_genre,classical.00083,classical.00083,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00083.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00083.beats,true,41,26,0.208955,ok,
gtzan_genre,disco.00015,disco.00015,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00015.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00015.beats,true,61,27,0.227273,ok,
gtzan_genre,blues.00049,blues.00049,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00049.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00049.beats,true,31,26,0.175439,ok,
gtzan_genre,metal.00086,metal.00086,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00086.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00086.beats,true,61,26,0.229885,ok,
gtzan_genre,hiphop.00089,hiphop.00089,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00089.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00089.beats,true,63,26,0.224719,ok,
gtzan_genre,metal.00021,metal.00021,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00021.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00021.beats,true,55,26,0.641975,ok,
gtzan_genre,disco.00000,disco.00000,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00000.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00000.beats,true,58,27,0.235294,ok,
gtzan_genre,classical.00032,classical.00032,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00032.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00032.beats,true,29,23,0.153846,ok,
gtzan_genre,rock.00047,rock.00047,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00047.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00047.beats,true,55,26,0.246914,ok,
gtzan_genre,hiphop.00004,hiphop.00004,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00004.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00004.beats,true,48,28,0.263158,ok,
gtzan_genre,disco.00069,disco.00069,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00069.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00069.beats,true,53,25,0.358974,ok,
gtzan_genre,country.00096,country.00096,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00096.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00096.beats,true,58,26,0.238095,ok,
gtzan_genre,reggae.00058,reggae.00058,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00058.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00058.beats,true,62,27,0.247191,ok,
gtzan_genre,classical.00067,classical.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00067.beats,true,54,26,0.275,ok,
gtzan_genre,country.00076,country.00076,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00076.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00076.beats,true,72,27,0.242424,ok,
gtzan_genre,blues.00042,blues.00042,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00042.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00042.beats,true,30,26,0.214286,ok,
gtzan_genre,blues.00036,blues.00036,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00036.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00036.beats,true,57,30,0.137931,ok,
gtzan_genre,disco.00046,disco.00046,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00046.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00046.beats,true,60,28,0.272727,ok,
gtzan_genre,rock.00034,rock.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00034.beats,true,35,25,0.166667,ok,
gtzan_genre,disco.00076,disco.00076,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00076.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00076.beats,true,63,26,0.269663,ok,
gtzan_genre,disco.00045,disco.00045,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00045.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00045.beats,true,62,28,0.288889,ok,
gtzan_genre,rock.00020,rock.00020,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00020.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00020.beats,true,50,28,0.230769,ok,
gtzan_genre,reggae.00019,reggae.00019,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00019.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00019.beats,true,72,26,0.22449,ok,
gtzan_genre,classical.00054,classical.00054,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00054.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00054.beats,true,43,28,0.225352,ok,
