dataset,track_id,file_or_stem,annotation_path,audio_path,gt_bpm,pred_tempo_bpm,error_pct,mae_bpm,acc1,acc2,status,note
gtzan_genre,disco.00098,disco.00098,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00098.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00098.wav,122.37,123.0469,0.5531,0.6769,True,True,ok,
gtzan_genre,country.00087,country.00087,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00087.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00087.wav,72.36,147.6562,104.0578,75.2963,False,True,ok,
gtzan_genre,blues.00057,blues.00057,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00057.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00057.wav,185.43,92.2852,50.2318,93.1448,False,True,ok,
gtzan_genre,hiphop.00045,hiphop.00045,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00045.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00045.wav,95.05,191.4062,101.3743,96.3563,False,True,ok,
gtzan_genre,reggae.00020,reggae.00020,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00020.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00020.wav,127.5,126.048,1.1388,1.452,True,True,ok,
gtzan_genre,pop.00072,pop.00072,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00072.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00072.wav,115.24,114.8438,0.3438,0.3962,True,True,ok,
gtzan_genre,hiphop.00050,hiphop.00050,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00050.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00050.wav,99.86,97.5088,2.3545,2.3512,True,True,ok,
gtzan_genre,classical.00094,classical.00094,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00094.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00094.wav,85.01,184.5703,117.116,99.5603,False,False,ok,
gtzan_genre,country.00022,country.00022,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00022.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00022.wav,61.99,184.5703,197.7421,122.5803,False,False,ok,
gtzan_genre,classical.00021,classical.00021,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00021.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00021.wav,269.96,135.9992,49.6225,133.9608,False,True,ok,
gtzan_genre,country.00038,country.00038,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00038.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00038.wav,155.5,78.3026,49.6447,77.1974,False,True,ok,
gtzan_genre,country.00093,country.00093,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00093.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00093.wav,86.22,86.1328,0.1011,0.0872,True,True,ok,
gtzan_genre,hiphop.00076,hiphop.00076,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00076.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00076.wav,97.82,99.384,1.5989,1.564,True,True,ok,
gtzan_genre,blues.00094,blues.00094,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00094.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00094.wav,102.43,103.3594,0.9073,0.9294,True,True,ok,
gtzan_genre,reggae.00004,reggae.00004,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00004.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00004.wav,125.53,126.048,0.4127,0.518,True,True,ok,
gtzan_genre,pop.00098,pop.00098,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00098.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00098.wav,114.87,114.8438,0.0229,0.0263,True,True,ok,
gtzan_genre,jazz.00063,jazz.00063,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00063.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00063.wav,242.08,120.1853,50.3531,121.8947,False,True,ok,
gtzan_genre,reggae.00054,reggae.00054,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00054.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00054.wav,148.11,147.6562,0.3064,0.4538,True,True,ok,
gtzan_genre,jazz.00029,jazz.00029,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00029.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00029.wav,224.03,112.3471,49.8517,111.6829,False,True,ok,
gtzan_genre,blues.00092,blues.00092,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00092.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00092.wav,120.67,80.7495,33.0824,39.9205,False,False,ok,
gtzan_genre,reggae.00058,reggae.00058,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00058.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00058.wav,123.1,123.0469,0.0432,0.0531,True,True,ok,
gtzan_genre,blues.00025,blues.00025,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00025.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00025.wav,95.33,172.2656,80.7045,76.9356,False,False,ok,
gtzan_genre,blues.00077,blues.00077,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00077.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00077.wav,148.65,147.6562,0.6685,0.9938,True,True,ok,
gtzan_genre,pop.00054,pop.00054,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00054.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00054.wav,97.99,97.5088,0.491,0.4812,True,True,ok,
gtzan_genre,metal.00045,metal.00045,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00045.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00045.wav,60.84,60.7996,0.0664,0.0404,True,True,ok,
gtzan_genre,hiphop.00089,hiphop.00089,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00089.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00089.wav,126.25,126.048,0.16,0.202,True,True,ok,
gtzan_genre,metal.00082,metal.00082,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00082.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00082.wav,122.56,120.1853,1.9376,2.3747,True,True,ok,
gtzan_genre,jazz.00017,jazz.00017,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00017.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00017.wav,212.81,206.7188,2.8623,6.0913,True,True,ok,
gtzan_genre,blues.00084,blues.00084,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00084.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00084.wav,111.6,112.3471,0.6695,0.7471,True,True,ok,
gtzan_genre,classical.00091,classical.00091,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00091.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00091.wav,88.42,92.2852,4.3714,3.8652,False,False,ok,
gtzan_genre,classical.00035,classical.00035,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00035.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00035.wav,150.88,151.9991,0.7417,1.1191,True,True,ok,
gtzan_genre,pop.00014,pop.00014,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00014.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00014.wav,115.84,114.8438,0.86,0.9963,True,True,ok,
gtzan_genre,hiphop.00022,hiphop.00022,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00022.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00022.wav,101.01,101.3327,0.3195,0.3227,True,True,ok,
gtzan_genre,pop.00031,pop.00031,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00031.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00031.wav,94.92,95.7031,0.825,0.7831,True,True,ok,
gtzan_genre,disco.00073,disco.00073,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00073.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00073.wav,113.92,114.8438,0.8109,0.9237,True,True,ok,
gtzan_genre,rock.00087,rock.00087,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00087.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00087.wav,131.57,65.4173,50.2795,66.1527,False,True,ok,
gtzan_genre,classical.00039,classical.00039,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00039.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00039.wav,65.67,184.5703,181.0573,118.9003,False,False,ok,
gtzan_genre,disco.00077,disco.00077,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00077.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00077.wav,117.39,117.4538,0.0544,0.0638,True,True,ok,
gtzan_genre,pop.00097,pop.00097,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00097.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00097.wav,99.13,99.384,0.2562,0.254,True,True,ok,
gtzan_genre,pop.00082,pop.00082,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00082.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00082.wav,126.92,84.7208,33.2487,42.1992,False,False,ok,
gtzan_genre,jazz.00098,jazz.00098,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00098.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00098.wav,162.12,166.7087,2.8304,4.5887,True,True,ok,
gtzan_genre,rock.00035,rock.00035,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00035.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00035.wav,131.02,132.512,1.1388,1.492,True,True,ok,
gtzan_genre,reggae.00047,reggae.00047,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00047.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00047.wav,146.91,147.6562,0.508,0.7463,True,True,ok,
gtzan_genre,disco.00099,disco.00099,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00099.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00099.wav,122.37,123.0469,0.5531,0.6769,True,True,ok,
gtzan_genre,disco.00066,disco.00066,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00066.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00066.wav,133.35,132.512,0.6284,0.838,True,True,ok,
gtzan_genre,classical.00080,classical.00080,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00080.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00080.wav,52.62,105.4688,100.4347,52.8488,False,True,ok,
gtzan_genre,rock.00079,rock.00079,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00079.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00079.wav,125.14,126.048,0.7256,0.908,True,True,ok,
gtzan_genre,metal.00099,metal.00099,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00099.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00099.wav,72.81,147.6562,102.7967,74.8462,False,True,ok,
gtzan_genre,reggae.00056,reggae.00056,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00056.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00056.wav,156.1,156.6051,0.3236,0.5051,True,True,ok,
gtzan_genre,metal.00080,metal.00080,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00080.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00080.wav,128.87,82.0312,36.3457,46.8388,False,False,ok,
gtzan_genre,hiphop.00027,hiphop.00027,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00027.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00027.wav,90.87,90.6661,0.2244,0.2039,True,True,ok,
gtzan_genre,classical.00017,classical.00017,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00017.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00017.wav,175.06,87.5927,49.9642,87.4673,False,True,ok,
gtzan_genre,classical.00044,classical.00044,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00044.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00044.wav,81.81,79.5072,2.8148,2.3028,True,True,ok,
gtzan_genre,pop.00013,pop.00013,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00013.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00013.wav,71.84,143.5547,99.8256,71.7147,False,True,ok,
gtzan_genre,metal.00030,metal.00030,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00030.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00030.wav,132.07,132.512,0.3347,0.442,True,True,ok,
gtzan_genre,blues.00081,blues.00081,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00081.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00081.wav,205.07,103.3594,49.598,101.7106,False,True,ok,
gtzan_genre,reggae.00019,reggae.00019,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00019.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00019.wav,146.32,147.6562,0.9132,1.3363,True,True,ok,
gtzan_genre,disco.00051,disco.00051,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00051.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00051.wav,109.48,109.9568,0.4355,0.4768,True,True,ok,
gtzan_genre,jazz.00065,jazz.00065,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00065.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00065.wav,197.81,99.384,49.7578,98.426,False,True,ok,
gtzan_genre,blues.00041,blues.00041,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00041.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00041.wav,127.48,126.048,1.1233,1.432,True,True,ok,
gtzan_genre,hiphop.00099,hiphop.00099,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00099.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00099.wav,108.02,107.666,0.3277,0.354,True,True,ok,
gtzan_genre,jazz.00073,jazz.00073,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00073.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00073.wav,229.71,114.8438,50.0049,114.8663,False,True,ok,
gtzan_genre,rock.00007,rock.00007,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00007.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00007.wav,89.43,90.6661,1.3822,1.2361,True,True,ok,
gtzan_genre,country.00006,country.00006,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00006.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00006.wav,111.66,109.9568,1.5254,1.7032,True,True,ok,
gtzan_genre,jazz.00076,jazz.00076,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00076.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00076.wav,62.23,114.8438,84.5472,52.6138,False,False,ok,
gtzan_genre,hiphop.00068,hiphop.00068,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00068.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00068.wav,96.81,191.4062,97.7133,94.5962,False,True,ok,
gtzan_genre,hiphop.00031,hiphop.00031,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00031.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00031.wav,99.92,101.3327,1.4139,1.4127,True,True,ok,
gtzan_genre,blues.00039,blues.00039,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00039.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00039.wav,116.62,114.8438,1.5231,1.7763,True,True,ok,
gtzan_genre,hiphop.00041,hiphop.00041,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00041.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00041.wav,92.05,90.6661,1.5034,1.3839,True,True,ok,
gtzan_genre,reggae.00050,reggae.00050,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00050.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00050.wav,188.6,93.9631,50.1786,94.6369,False,True,ok,
gtzan_genre,blues.00097,blues.00097,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00097.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00097.wav,237.68,117.4538,50.5832,120.2262,False,True,ok,
gtzan_genre,rock.00001,rock.00001,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00001.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00001.wav,75.31,147.6562,96.0646,72.3462,False,True,ok,
gtzan_genre,jazz.00094,jazz.00094,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00094.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00094.wav,120.49,120.1853,0.2529,0.3047,True,True,ok,
gtzan_genre,jazz.00010,jazz.00010,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00010.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00010.wav,55.03,109.9568,99.8124,54.9268,False,True,ok,
gtzan_genre,disco.00082,disco.00082,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00082.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00082.wav,123.12,123.0469,0.0594,0.0731,True,True,ok,
gtzan_genre,blues.00042,blues.00042,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00042.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00042.wav,59.68,60.0927,0.6915,0.4127,True,True,ok,
gtzan_genre,metal.00085,metal.00085,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00085.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00085.wav,102.44,103.3594,0.8975,0.9194,True,True,ok,
gtzan_genre,rock.00077,rock.00077,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00077.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00077.wav,108.48,107.666,0.7504,0.814,True,True,ok,
gtzan_genre,jazz.00001,jazz.00001,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00001.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00001.wav,68.63,143.5547,109.1719,74.9247,False,False,ok,
gtzan_genre,blues.00006,blues.00006,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00006.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00006.wav,73.25,126.048,72.0792,52.798,False,False,ok,
gtzan_genre,blues.00014,blues.00014,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00014.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00014.wav,84.07,151.9991,80.8006,67.9291,False,False,ok,
gtzan_genre,rock.00051,rock.00051,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00051.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00051.wav,88.12,87.5927,0.5984,0.5273,True,True,ok,
gtzan_genre,hiphop.00047,hiphop.00047,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00047.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00047.wav,97.58,97.5088,0.0729,0.0712,True,True,ok,
gtzan_genre,classical.00048,classical.00048,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00048.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00048.wav,89.1,166.7087,87.1029,77.6087,False,False,ok,
gtzan_genre,rock.00010,rock.00010,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00010.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00010.wav,82.53,166.7087,101.9977,84.1787,False,True,ok,
gtzan_genre,classical.00038,classical.00038,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00038.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00038.wav,73.55,112.3471,52.7493,38.7971,False,False,ok,
gtzan_genre,country.00083,country.00083,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00083.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00083.wav,73.01,147.6562,102.2411,74.6462,False,True,ok,
gtzan_genre,metal.00068,metal.00068,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00068.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00068.wav,164.35,161.499,1.7347,2.851,True,True,ok,
gtzan_genre,country.00012,country.00012,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00012.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00012.wav,175.67,87.5927,50.1379,88.0773,False,True,ok,
gtzan_genre,country.00010,country.00010,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00010.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00010.wav,79.91,79.5072,0.5041,0.4028,True,True,ok,
gtzan_genre,hiphop.00028,hiphop.00028,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00028.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00028.wav,89.35,87.5927,1.9668,1.7573,True,True,ok,
gtzan_genre,metal.00011,metal.00011,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00011.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00011.wav,159.96,166.7087,4.219,6.7487,False,False,ok,
gtzan_genre,hiphop.00054,hiphop.00054,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00054.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00054.wav,112.26,112.3471,0.0776,0.0871,True,True,ok,
gtzan_genre,hiphop.00065,hiphop.00065,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00065.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00065.wav,96.24,95.7031,0.5579,0.5369,True,True,ok,
gtzan_genre,rock.00041,rock.00041,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00041.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00041.wav,117.5,117.4538,0.0393,0.0462,True,True,ok,
gtzan_genre,jazz.00023,jazz.00023,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00023.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00023.wav,85.29,132.512,55.3664,47.222,False,False,ok,
gtzan_genre,disco.00022,disco.00022,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00022.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00022.wav,120.16,120.1853,0.0211,0.0253,True,True,ok,
gtzan_genre,classical.00007,classical.00007,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00007.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00007.wav,106.69,215.332,101.8296,108.642,False,True,ok,
gtzan_genre,classical.00016,classical.00016,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00016.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00016.wav,99.4,99.384,0.0161,0.016,True,True,ok,
gtzan_genre,disco.00005,disco.00005,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00005.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00005.wav,108.37,107.666,0.6496,0.704,True,True,ok,
