dataset,track_id,file_or_stem,annotation_path,audio_path,gt_bpm,pred_tempo_bpm,error_pct,mae_bpm,acc1,acc2,status,note
gtzan_genre,hiphop.00034,hiphop.00034,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00034.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00034.wav,98.74,100.0,1.2761,1.26,True,True,ok,
gtzan_genre,disco.00061,disco.00061,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00061.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00061.wav,125.78,86.0,31.6266,39.78,False,False,ok,
gtzan_genre,hiphop.00039,hiphop.00039,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00039.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00039.wav,95.05,65.0,31.6149,30.05,False,False,ok,
gtzan_genre,country.00040,country.00040,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00040.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00040.wav,140.14,94.0,32.9242,46.14,False,False,ok,
gtzan_genre,disco.00028,disco.00028,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00028.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00028.wav,121.85,127.5,4.6368,5.65,False,False,ok,
gtzan_genre,disco.00053,disco.00053,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00053.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00053.wav,139.23,86.0,38.2317,53.23,False,False,ok,
gtzan_genre,disco.00052,disco.00052,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00052.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00052.wav,125.92,122.5,2.716,3.42,True,True,ok,
gtzan_genre,pop.00038,pop.00038,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00038.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00038.wav,93.05,97.0,4.245,3.95,False,False,ok,
gtzan_genre,disco.00079,disco.00079,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00079.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00079.wav,121.03,100.0,17.3759,21.03,False,False,ok,
gtzan_genre,jazz.00025,jazz.00025,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00025.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00025.wav,203.21,95.5,53.0043,107.71,False,False,ok,
gtzan_genre,hiphop.00082,hiphop.00082,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00082.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00082.wav,105.39,89.5,15.0773,15.89,False,False,ok,
gtzan_genre,rock.00091,rock.00091,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00091.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00091.wav,142.88,100.0,30.0112,42.88,False,False,ok,
gtzan_genre,disco.00067,disco.00067,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00067.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00067.wav,100.44,100.0,0.4381,0.44,True,True,ok,
gtzan_genre,hiphop.00057,hiphop.00057,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00057.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00057.wav,111.22,94.0,15.4828,17.22,False,False,ok,
gtzan_genre,metal.00020,metal.00020,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00020.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00020.wav,221.72,83.0,62.5654,138.72,False,False,ok,
gtzan_genre,classical.00003,classical.00003,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00003.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00003.wav,65.83,65.0,1.2608,0.83,True,True,ok,
gtzan_genre,blues.00098,blues.00098,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00098.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00098.wav,125.52,120.0,4.3977,5.52,False,False,ok,
gtzan_genre,rock.00063,rock.00063,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00063.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00063.wav,125.96,97.0,22.9914,28.96,False,False,ok,
gtzan_genre,disco.00070,disco.00070,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00070.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00070.wav,109.48,103.0,5.9189,6.48,False,False,ok,
gtzan_genre,country.00004,country.00004,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00004.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00004.wav,117.51,103.0,12.3479,14.51,False,False,ok,
gtzan_genre,pop.00010,pop.00010,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00010.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00010.wav,108.31,100.0,7.6724,8.31,False,False,ok,
gtzan_genre,pop.00018,pop.00018,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00018.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00018.wav,121.99,113.0,7.3695,8.99,False,False,ok,
gtzan_genre,rock.00050,rock.00050,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00050.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00050.wav,124.51,120.0,3.6222,4.51,True,True,ok,
gtzan_genre,jazz.00020,jazz.00020,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00020.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00020.wav,106.99,79.0,26.1613,27.99,False,False,ok,
gtzan_genre,blues.00003,blues.00003,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00003.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00003.wav,62.35,68.0,9.0617,5.65,False,False,ok,
gtzan_genre,metal.00069,metal.00069,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00069.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00069.wav,162.59,120.0,26.1947,42.59,False,False,ok,
gtzan_genre,pop.00019,pop.00019,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00019.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00019.wav,93.03,97.0,4.2674,3.97,False,False,ok,
gtzan_genre,metal.00086,metal.00086,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00086.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00086.wav,122.69,70.0,42.9456,52.69,False,False,ok,
gtzan_genre,country.00059,country.00059,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00059.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00059.wav,68.41,66.5,2.792,1.91,True,True,ok,
gtzan_genre,country.00032,country.00032,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00032.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00032.wav,97.87,97.0,0.8889,0.87,True,True,ok,
gtzan_genre,rock.00044,rock.00044,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00044.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00044.wav,93.61,92.5,1.1858,1.11,True,True,ok,
gtzan_genre,rock.00029,rock.00029,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00029.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00029.wav,126.28,115.0,8.9325,11.28,False,False,ok,
gtzan_genre,rock.00002,rock.00002,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00002.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00002.wav,105.44,100.0,5.1593,5.44,False,False,ok,
gtzan_genre,hiphop.00072,hiphop.00072,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00072.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00072.wav,98.14,97.0,1.1616,1.14,True,True,ok,
gtzan_genre,pop.00012,pop.00012,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00012.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00012.wav,98.62,81.0,17.8666,17.62,False,False,ok,
gtzan_genre,pop.00047,pop.00047,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00047.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00047.wav,110.65,94.0,15.0474,16.65,False,False,ok,
gtzan_genre,hiphop.00006,hiphop.00006,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00006.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00006.wav,99.93,94.0,5.9342,5.93,False,False,ok,
gtzan_genre,classical.00036,classical.00036,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00036.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00036.wav,52.2,87.0,66.6667,34.8,False,False,ok,
gtzan_genre,rock.00095,rock.00095,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00095.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00095.wav,102.55,109.0,6.2896,6.45,False,False,ok,
gtzan_genre,disco.00006,disco.00006,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00006.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00006.wav,123.83,86.5,30.1462,37.33,False,False,ok,
gtzan_genre,disco.00075,disco.00075,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00075.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00075.wav,132.63,125.0,5.7528,7.63,False,False,ok,
gtzan_genre,rock.00042,rock.00042,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00042.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00042.wav,80.63,81.0,0.4589,0.37,True,True,ok,
gtzan_genre,country.00099,country.00099,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00099.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00099.wav,146.88,143.0,2.6416,3.88,True,True,ok,
gtzan_genre,rock.00021,rock.00021,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00021.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00021.wav,189.53,98.5,48.0293,91.03,False,True,ok,
gtzan_genre,metal.00025,metal.00025,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00025.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00025.wav,138.53,94.0,32.1447,44.53,False,False,ok,
gtzan_genre,hiphop.00010,hiphop.00010,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00010.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00010.wav,97.07,94.0,3.1627,3.07,True,True,ok,
gtzan_genre,pop.00053,pop.00053,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00053.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00053.wav,64.37,81.0,25.835,16.63,False,False,ok,
gtzan_genre,pop.00067,pop.00067,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00067.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00067.wav,113.33,120.0,5.8855,6.67,False,False,ok,
gtzan_genre,country.00077,country.00077,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00077.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00077.wav,182.04,97.0,46.715,85.04,False,False,ok,
gtzan_genre,disco.00021,disco.00021,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_disco_00021.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00021.wav,109.69,107.0,2.4524,2.69,True,True,ok,
gtzan_genre,metal.00007,metal.00007,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00007.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00007.wav,152.34,76.0,50.1116,76.34,False,True,ok,
gtzan_genre,metal.00050,metal.00050,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00050.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00050.wav,227.28,111.0,51.1616,116.28,False,True,ok,
gtzan_genre,jazz.00021,jazz.00021,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00021.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00021.wav,123.24,139.5,13.1938,16.26,False,False,ok,
gtzan_genre,country.00086,country.00086,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00086.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00086.wav,236.95,115.0,51.4666,121.95,False,True,ok,
gtzan_genre,hiphop.00023,hiphop.00023,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00023.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00023.wav,95.91,83.0,13.4605,12.91,False,False,ok,
gtzan_genre,blues.00023,blues.00023,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00023.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00023.wav,96.8,74.0,23.5537,22.8,False,False,ok,
gtzan_genre,reggae.00099,reggae.00099,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00099.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00099.wav,236.89,100.0,57.7863,136.89,False,False,ok,
gtzan_genre,metal.00056,metal.00056,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00056.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00056.wav,216.54,107.0,50.5865,109.54,False,True,ok,
gtzan_genre,classical.00085,classical.00085,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00085.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00085.wav,108.08,85.0,21.3546,23.08,False,False,ok,
gtzan_genre,classical.00033,classical.00033,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00033.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00033.wav,106.31,76.0,28.511,30.31,False,False,ok,
gtzan_genre,jazz.00084,jazz.00084,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00084.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00084.wav,123.67,130.0,5.1185,6.33,False,False,ok,
gtzan_genre,jazz.00033,jazz.00033,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00033.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00033.wav,94.7,103.0,8.7645,8.3,False,False,ok,
gtzan_genre,blues.00002,blues.00002,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00002.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00002.wav,157.57,150.0,4.8042,7.57,False,False,ok,
gtzan_genre,metal.00024,metal.00024,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00024.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00024.wav,111.78,107.0,4.2763,4.78,False,False,ok,
gtzan_genre,rock.00032,rock.00032,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00032.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00032.wav,92.97,88.5,4.808,4.47,False,False,ok,
gtzan_genre,rock.00006,rock.00006,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00006.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00006.wav,57.05,94.0,64.7677,36.95,False,False,ok,
gtzan_genre,rock.00056,rock.00056,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00056.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00056.wav,138.07,86.0,37.7128,52.07,False,False,ok,
gtzan_genre,rock.00043,rock.00043,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00043.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00043.wav,175.83,88.0,49.9517,87.83,False,True,ok,
gtzan_genre,pop.00068,pop.00068,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00068.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00068.wav,64.13,103.0,60.6113,38.87,False,False,ok,
gtzan_genre,hiphop.00092,hiphop.00092,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00092.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00092.wav,114.29,111.0,2.8786,3.29,True,True,ok,
gtzan_genre,pop.00025,pop.00025,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00025.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00025.wav,74.94,77.0,2.7489,2.06,True,True,ok,
gtzan_genre,country.00025,country.00025,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00025.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00025.wav,71.82,77.0,7.2125,5.18,False,False,ok,
gtzan_genre,metal.00003,metal.00003,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00003.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00003.wav,196.22,107.0,45.4694,89.22,False,False,ok,
gtzan_genre,hiphop.00021,hiphop.00021,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_hiphop_00021.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00021.wav,100.97,97.0,3.9319,3.97,True,True,ok,
gtzan_genre,reggae.00013,reggae.00013,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00013.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00013.wav,123.4,115.0,6.8071,8.4,False,False,ok,
gtzan_genre,classical.00004,classical.00004,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00004.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00004.wav,161.72,84.5,47.7492,77.22,False,False,ok,
gtzan_genre,reggae.00009,reggae.00009,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00009.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00009.wav,157.92,143.0,9.4478,14.92,False,False,ok,
gtzan_genre,metal.00078,metal.00078,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00078.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00078.wav,199.58,97.0,51.3979,102.58,False,True,ok,
gtzan_genre,rock.00045,rock.00045,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00045.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00045.wav,75.69,91.0,20.2272,15.31,False,False,ok,
gtzan_genre,classical.00061,classical.00061,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00061.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00061.wav,153.49,91.0,40.7128,62.49,False,False,ok,
gtzan_genre,jazz.00058,jazz.00058,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00058.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00058.wav,125.4,86.0,31.4195,39.4,False,False,ok,
gtzan_genre,classical.00062,classical.00062,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00062.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00062.wav,93.02,72.0,22.5973,21.02,False,False,ok,
gtzan_genre,pop.00039,pop.00039,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00039.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00039.wav,82.89,158.0,90.6141,75.11,False,False,ok,
gtzan_genre,classical.00018,classical.00018,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00018.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00018.wav,79.2,88.0,11.1111,8.8,False,False,ok,
gtzan_genre,rock.00027,rock.00027,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00027.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00027.wav,149.74,88.0,41.2315,61.74,False,False,ok,
gtzan_genre,reggae.00041,reggae.00041,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_reggae_00041.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00041.wav,146.63,107.0,27.0272,39.63,False,False,ok,
gtzan_genre,pop.00003,pop.00003,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00003.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00003.wav,93.26,91.0,2.4233,2.26,True,True,ok,
gtzan_genre,blues.00066,blues.00066,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_blues_00066.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00066.wav,164.02,97.0,40.8609,67.02,False,False,ok,
gtzan_genre,pop.00026,pop.00026,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00026.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00026.wav,76.97,77.0,0.039,0.03,True,True,ok,
gtzan_genre,country.00007,country.00007,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00007.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00007.wav,50.7,91.0,79.4872,40.3,False,False,ok,
gtzan_genre,rock.00080,rock.00080,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00080.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00080.wav,118.08,102.5,13.1944,15.58,False,False,ok,
gtzan_genre,jazz.00083,jazz.00083,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00083.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00083.wav,107.84,91.0,15.6157,16.84,False,False,ok,
gtzan_genre,metal.00053,metal.00053,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00053.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00053.wav,249.89,94.0,62.3834,155.89,False,False,ok,
gtzan_genre,classical.00022,classical.00022,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_classical_00022.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00022.wav,102.29,69.0,32.5447,33.29,False,False,ok,
gtzan_genre,metal.00017,metal.00017,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00017.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00017.wav,214.47,97.0,54.7722,117.47,False,False,ok,
gtzan_genre,jazz.00059,jazz.00059,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_jazz_00059.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00059.wav,106.61,107.0,0.3658,0.39,True,True,ok,
gtzan_genre,pop.00040,pop.00040,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_pop_00040.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00040.wav,65.0,102.0,56.9231,37.0,False,False,ok,
gtzan_genre,rock.00018,rock.00018,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_rock_00018.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00018.wav,117.71,91.0,22.6914,26.71,False,False,ok,
gtzan_genre,country.00011,country.00011,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00011.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00011.wav,113.68,86.0,24.349,27.68,False,False,ok,
gtzan_genre,country.00009,country.00009,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00009.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00009.wav,96.64,100.0,3.4768,3.36,True,True,ok,
gtzan_genre,metal.00002,metal.00002,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_metal_00002.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00002.wav,111.41,105.0,5.7535,6.41,False,False,ok,
gtzan_genre,country.00050,country.00050,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\tempo\gtzan_country_00050.bpm,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00050.wav,118.13,120.0,1.583,1.87,True,True,ok,
